match_id,interval_id,period,start_s,seconds,smoothing_frames,attacking_team_id,defending_team_id,focal_player_id,focal_relative_path_m,focal_relative_net_x_change_m,focal_relative_net_y_change_m,focal_relative_net_displacement_m,focal_absolute_path_m,leave_one_out_centroid_path_m,full_defending_outfield_centroid_path_m,sum_defending_outfield_paths_m,ball_path_m,collective_rank_bin,misaligned_interval_id,misaligned_relative_path_m
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-00012X,1.6092398106678578,-0.4376186889315399,1.4558729936206163,1.5202224476885002,6.101137360039107,4.591061324684758,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,11.046640097704284
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-000270,8.694048328002065,3.783015745026727,7.741586847910803,8.616459542693022,12.142578564352943,4.081822493482621,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,14.329831063847678
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0002BO,6.495132775381261,-2.323332841434169,-5.894919550608073,6.336241157044755,2.4372301900855087,5.343014811970816,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,6.517503879838622
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027AX,3.388577648846638,2.281428494150674,0.9447621050335133,2.4693099054249887,6.354879627280833,4.649431791593557,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,10.028111666302049
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027B6,3.8857338589915784,0.22904719057536838,-3.3425398213522737,3.3503783477148006,2.928534776223551,5.059517087103195,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,7.097158873236331
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0028BD,2.1932126802972585,2.0512699456441936,0.44952372520688755,2.0999476111148607,5.4218085775466935,4.708415367901008,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,9.317145294602437
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002G4A,3.553560551371182,-0.7423812113110984,2.6034917793576717,2.7072678678126234,7.603713681423552,4.450858289950714,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,12.121056907447022
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002GKO,6.760793996135854,-5.542380569473142,-3.804444559036739,6.722483230150721,5.464413933827307,5.11759692402831,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,10.481429136681125
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01BGM,1.947767910323313,1.6925394478298372,-0.7679364529866994,1.8586059771468302,4.239605552619878,4.835151917189741,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,7.775748101890255
J03WMX,J03WMX_firstHalf_1685194222230000128_5s,firstHalf,10.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01D1W,1.294727764548609,-0.9915875120768476,0.6146029328543019,1.1666115716809353,5.443537687714162,4.674404909114914,4.739234410356138,58.137439951113535,0.0,1,J03WMX_firstHalf_1685194267230000128_5s,10.266270359642217
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-00012X,3.573305932939445,2.7493649390008716,0.583968368787616,2.81069860062436,8.313521996075654,10.326085543141204,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,15.866557268580326
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-000270,14.409961905093018,13.058888680405087,4.944285209216773,13.963542881278084,12.804228716547566,11.134698806896905,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,8.934946206208748
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0002BO,4.6743770138078,-0.43317431968355713,-2.125555903192545,2.169245926314024,10.041257763724769,10.155927295406853,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,19.82309029960356
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027AX,2.85080325801168,-0.4300000979786862,-1.6065079087302756,1.6630597539098237,10.033041593324727,10.197092092649793,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,18.718734879960987
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027B6,5.033612411684897,-1.460157732168831,-4.198571388683618,4.445229162673743,11.436229156951807,10.052454063373094,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,20.832531411857698
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0028BD,5.209278971663745,3.6874604556295623,3.1919049819310494,4.877050545720029,8.54316578191245,10.393770681712533,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,13.634479284117797
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002G4A,3.7419065197982917,1.9176189435852926,2.4680952779830427,3.1255010340742757,9.542381979360117,10.227096410562847,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,15.024761521588145
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002GKO,5.951844328424621,-2.861746081284114,1.7617465560398422,3.36055673385575,12.507305797592082,10.000556755232036,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,20.00448621288387
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01BGM,18.54942949333431,-16.077619351091837,-3.3668253932680408,16.42636165519794,26.003227671515102,8.47125533724366,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,33.86410408647396
J03WMX,J03WMX_firstHalf_1685194227230000128_5s,firstHalf,15.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01D1W,2.779716116888887,-0.15063543641378274,-1.6525398000838294,1.6593911008453293,10.027236700401046,10.127058197080931,10.089376189894507,119.25159715740531,39.319547525313965,2,J03WMX_firstHalf_1685194217230000128_5s,18.536825660074157
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-00012X,7.513868037713587,-5.306983913398453,-0.5265077447134345,5.333037470552141,17.397869627649314,16.28124808775572,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,17.654501728602447
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-000270,6.654265657433525,-2.7292063990164372,2.9480954086969753,4.017441238800196,12.94186494046692,16.77245620823402,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,17.259097078457838
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0002BO,10.092308864774083,1.815238290658547,8.732221417956884,8.918900209336233,10.267700031582454,17.125274579205634,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,17.362217427826188
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027AX,6.8324981608589335,1.3120634057337313,-6.316984165282475,6.451805896421182,22.205900990411106,15.666008938208181,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,25.016820382537134
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027B6,7.0543684767935755,1.5279364853742585,6.756031804614598,6.926655444606858,10.771195171622823,16.956053572115202,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,17.285797507451438
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0028BD,9.87023779987757,-0.8514286694190805,-9.288412854785008,9.327354616398164,24.0383999825451,15.53716378105222,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,26.669116329763725
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002G4A,12.614909373414127,-4.881587342314776,-8.031269682778252,9.398467305798372,25.357664513779284,15.496878527091438,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,25.48491364066864
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002GKO,4.243293635752872,3.431110900841536,0.911587408610754,3.550142760145187,16.0333981443775,16.381439664633145,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,21.0918412876475
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01BGM,6.911465244041065,6.126349339705138,2.2004764307112925,6.509550887290266,16.105747503428702,16.479919119016213,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,20.853599495446286
J03WMX,J03WMX_firstHalf_1685194237230000128_5s,firstHalf,25.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01D1W,3.7527438065958365,-0.4434920981644641,2.6147619769686763,2.6521058495722714,15.230377983800167,16.478653764037198,16.307839204783356,170.35011888966338,32.29145652285745,2,J03WMX_firstHalf_1685194227230000128_5s,18.126116121078205
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-00012X,10.825989077464586,9.784920621722463,-3.840952831128284,10.511783398851115,6.695262527893254,10.592418895331217,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,14.33128760055579
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-000270,10.041937980858973,5.4246033460847904,-8.23142854325355,9.858130518766911,7.264953471418539,10.361505180484128,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,13.417134370266057
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0002BO,6.367402306522046,0.6484126942971393,-0.8171425201590097,1.0431495196650828,8.408852163886463,10.00615437640036,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,6.968663338737497
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027AX,5.536051845028145,0.2309523775937059,-3.583809310954715,3.591243263551203,11.494134578138901,9.697279230922641,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,12.999497927781503
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027B6,3.7320213938748004,-1.0690475747225783,0.9161905698359964,1.4079303524239524,10.39076170195027,9.64219616180447,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,10.893062225811505
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0028BD,17.403283731081746,-10.583333345396179,7.178094951406358,12.787962770949097,24.639095734612333,8.195499318881371,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,22.140218070890608
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002G4A,9.786172695484513,3.0230157779795785,5.390793479151197,6.180556506397506,12.374031506655895,9.790979102025593,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,12.956492981437242
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002GKO,5.648754851537276,-2.88333337529311,1.568571481912855,3.28238142922931,11.581642322050635,9.625280678187709,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,8.245843026677205
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01BGM,6.179070606018978,-4.396031896982873,2.174920578324606,4.9046280145705925,13.734182477397491,9.397743959397966,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,11.391554655309418
J03WMX,J03WMX_firstHalf_1685194242230000128_5s,firstHalf,30.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01D1W,5.946709979507852,-0.18015862528294058,-0.7552378551354479,0.776428585314471,12.097446981689588,9.676983213955051,9.673824776685064,118.68036346569338,20.984740028211377,2,J03WMX_firstHalf_1685194227230000128_5s,13.48991682129189
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-00012X,5.013050881614939,1.4820637174601128,-1.7971429020639462,2.329428142924892,10.450243163691558,12.607752209913667,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,26.04467120865002
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-000270,9.510389979539744,-3.443333216928064,-2.738412791774387,4.399482726520671,9.155466041514327,13.064400768719938,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,25.627750736724792
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0002BO,8.515883948555649,3.9011109974235296,-3.7860317485673107,5.4362398232030245,14.83412757438128,12.28110192473878,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,28.849315776160033
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027AX,4.71017440453051,-3.479841307840415,2.131428602195922,4.0807209429231195,13.324180267121099,12.31276272616739,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,28.894708269829128
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027B6,6.255743077593621,4.529682583426908,3.209206525295502,5.5513089293067,17.493645724687397,11.830032062325337,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,32.89319676218808
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0028BD,13.337809587550227,4.886825289192888,-4.371745996058935,6.556921873955224,16.67632588560701,12.594402629235681,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,25.187779725641697
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002G4A,11.113059469085123,5.150317497285349,6.309206407221539,8.144437108343888,17.294920423734865,12.184980252299438,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,31.531135951362522
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-002GKO,10.025533265033234,-0.91476191021502,9.094920401535337,9.140807757668023,19.1591579911237,11.94980045737628,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,35.25293277674065
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01BGM,21.56760252766896,-14.70682536216364,-7.932063476433827,16.709528516010113,22.497648610352115,12.91323984459315,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,29.424185330920988
J03WMX,J03WMX_firstHalf_1685194247230000128_5s,firstHalf,35.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-J01D1W,3.1920794791639517,2.5947617123583466,-0.11936502134989091,2.5975057944579603,12.815476965893577,12.399397699874497,12.379263700771645,153.70119264810694,50.019675593435416,2,J03WMX_firstHalf_1685194237230000128_5s,27.77956111210772
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-0000IA,6.682090214850607,1.2149206636443974,-6.348412849600354,6.463619568625696,13.485186794500335,10.735060099188802,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-0002AU,5.633609631575691,3.618095245626238,-4.1388890752716705,5.497364457976783,10.393729041549294,11.046010602681095,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-0002F5,2.9240800926037283,0.4911110259237752,0.6373014913664932,0.8045764293601071,10.277345641547823,10.925174888604888,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-0026PM,7.849077972906431,1.8117461724886823,7.357936672748082,7.577707850907061,8.764578744956783,11.339999358516755,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-0027G0,9.955558288290947,0.5434920134998471,-9.77698347776655,9.792077894566516,16.099356480514643,10.591807318904912,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-0027G6,3.6657766585704077,1.914920260981912,-2.5785713243106057,3.2118452142772984,10.541439156612125,10.94605756189526,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-0027KL,10.68997971613294,-9.902539269318655,-1.8785715661351645,10.079152499565108,19.971891280932983,9.933032653283359,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-J017RE,10.022833449961801,-6.205714181302088,7.394444536595118,9.6534293649871,16.291658440526277,10.58422481623919,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-J01APO,8.618699719916265,3.159364881023526,7.934126712973157,8.540020676143532,7.920148167205431,11.465652668679386,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194257230000128_5s,firstHalf,45.0,5,7,DFL-CLU-000008,DFL-CLU-00000G,DFL-OBJ-J01B8N,4.884204628332053,3.354603187432365,1.397618879401497,3.634102513302408,8.255560616638505,11.2013897429502,10.858504599712736,122.00089436498419,30.510206479200274,2,,
J03WMX,J03WMX_firstHalf_1685194267230000128_5s,firstHalf,55.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-00012X,6.9750462964824544,-1.937460253162989,5.810634659396278,6.125130804935002,3.9797861064179636,5.863564257823108,5.321525830767566,111.08594290448808,30.257753766939373,1,J03WMX_firstHalf_1685194277230000128_5s,4.961919257210982
J03WMX,J03WMX_firstHalf_1685194267230000128_5s,firstHalf,55.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-000270,14.894331100200231,-0.623174884016553,-12.062380971416594,12.078467685748146,16.236576502484574,5.276586185139242,5.321525830767566,111.08594290448808,30.257753766939373,1,J03WMX_firstHalf_1685194277230000128_5s,18.702713611046768
J03WMX,J03WMX_firstHalf_1685194267230000128_5s,firstHalf,55.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0002BO,4.633658747988673,0.7530159827262626,1.8407936559783096,1.9888575499847116,6.483270827934047,5.341536362416302,5.321525830767566,111.08594290448808,30.257753766939373,1,J03WMX_firstHalf_1685194277230000128_5s,8.64436343597537
J03WMX,J03WMX_firstHalf_1685194267230000128_5s,firstHalf,55.0,5,7,DFL-CLU-00000G,DFL-CLU-000008,DFL-OBJ-0027AX,7.659381899836423,4.019682258840591,2.8582540249067643,4.932287657156009,9.625410821087598,5.232838586908197,5.321525830767566,111.08594290448808,30.257753766939373,1,J03WMX_firstHalf_1685194277230000128_5s,11.35801051456671
